waveno,SA,mel,pre2,MF2,MFC2,pre4,MF4,MFC4,pre6,MF6,MFC6
1664.63464,0.95044,0.97525,0.86034,0.99037,0.98864,0.85147,0.99227,0.99276,0.98925,0.99298,0.99216
1662.59464,0.95616,0.97301,0.84949,0.99001,0.98898,0.84035,0.99194,0.99317,0.98841,0.993,0.99266
1660.55465,0.96062,0.97091,0.83903,0.98962,0.98923,0.82907,0.99157,0.99347,0.98759,0.99299,0.99304
1658.51466,0.96344,0.969,0.82828,0.98921,0.98942,0.81829,0.99117,0.99369,0.98681,0.99298,0.99333
1656.47466,0.96553,0.96723,0.8167,0.9888,0.98956,0.80735,0.99077,0.99385,0.98606,0.99293,0.99355
1654.43467,0.96761,0.96556,0.80475,0.98838,0.98966,0.79575,0.99036,0.99397,0.98537,0.99287,0.99371
1652.39468,0.96942,0.96406,0.79278,0.98795,0.98973,0.78392,0.98995,0.99405,0.98479,0.99282,0.99384
1650.35468,0.97075,0.96278,0.78073,0.98754,0.98979,0.77231,0.98955,0.99412,0.98432,0.99281,0.99394
1648.31469,0.97191,0.96173,0.76869,0.98717,0.98987,0.76094,0.98919,0.99421,0.98389,0.9928,0.99405
1646.2747,0.97298,0.96091,0.75674,0.98683,0.98997,0.74989,0.98889,0.99431,0.98349,0.99281,0.99417
1644.2347,0.97384,0.96027,0.74463,0.98653,0.9901,0.73938,0.98862,0.99444,0.9831,0.99288,0.99432
1642.19471,0.97489,0.9597,0.73259,0.98626,0.99025,0.72917,0.98841,0.99459,0.98267,0.99299,0.9945
1640.15472,0.97611,0.95924,0.72119,0.98601,0.99043,0.71947,0.9882,0.99477,0.98213,0.99314,0.99471
1638.11472,0.977,0.95893,0.7103,0.98575,0.99062,0.71079,0.98798,0.99494,0.98141,0.99331,0.99493
1636.07473,0.97769,0.95874,0.6998,0.98545,0.99083,0.70298,0.98768,0.99511,0.98049,0.99352,0.99514
1634.03474,0.97856,0.95867,0.69012,0.98509,0.99104,0.69571,0.98728,0.99525,0.97934,0.9938,0.99534
1631.99474,0.97954,0.95878,0.68184,0.98469,0.99126,0.68914,0.98677,0.99538,0.97784,0.99412,0.99553
1629.95475,0.98031,0.95916,0.67507,0.98421,0.99148,0.68358,0.98609,0.99547,0.97591,0.99442,0.9957
1627.91476,0.98059,0.95984,0.66925,0.98363,0.99168,0.67899,0.98519,0.9955,0.97352,0.99471,0.99582
1625.87476,0.9809,0.96076,0.66398,0.98291,0.99185,0.67435,0.98401,0.99547,0.97064,0.99496,0.99586
1623.83477,0.98167,0.96192,0.65974,0.98202,0.99197,0.66919,0.98249,0.99535,0.96725,0.99516,0.99581
1621.79478,0.9823,0.96337,0.65619,0.98095,0.99205,0.66385,0.98062,0.99514,0.96338,0.9953,0.99566
1619.75478,0.98262,0.96504,0.6526,0.97972,0.99208,0.65802,0.97838,0.99485,0.95903,0.99536,0.9954
1617.71479,0.98306,0.96686,0.64899,0.97831,0.99206,0.65107,0.97576,0.99447,0.95424,0.99529,0.99503
1615.67479,0.98362,0.96878,0.64545,0.97673,0.99197,0.64291,0.97275,0.99398,0.94908,0.99511,0.99454
1613.6348,0.98417,0.97073,0.64184,0.97499,0.99181,0.63354,0.96939,0.99341,0.94369,0.99482,0.99393
1611.59481,0.98451,0.97262,0.63767,0.97313,0.99159,0.62298,0.96574,0.99276,0.93814,0.99441,0.99324
1609.55481,0.98455,0.97435,0.63205,0.97118,0.99131,0.611,0.96182,0.99205,0.93248,0.99386,0.99246
1607.51482,0.98471,0.97578,0.62473,0.96913,0.99096,0.59707,0.95765,0.99126,0.92679,0.99313,0.99157
1605.47483,0.98502,0.97685,0.61599,0.96697,0.99052,0.58126,0.95326,0.9904,0.9212,0.99227,0.99058
1603.43483,0.98535,0.97751,0.60596,0.96477,0.99003,0.56395,0.94873,0.9895,0.9158,0.9913,0.98952
1601.39484,0.98576,0.97774,0.59497,0.96256,0.9895,0.54553,0.94416,0.98859,0.91063,0.99021,0.98842
1599.35485,0.98598,0.97756,0.58312,0.96038,0.98894,0.52643,0.93961,0.98768,0.90573,0.989,0.9873
1597.31485,0.98599,0.97693,0.56994,0.95824,0.98835,0.50679,0.93513,0.98679,0.90114,0.98771,0.98618
1595.27486,0.98635,0.97587,0.55583,0.95617,0.98776,0.4867,0.93076,0.98593,0.89688,0.98634,0.98507
1593.23487,0.9869,0.97447,0.5416,0.95417,0.98714,0.4668,0.92653,0.98511,0.8929,0.98487,0.98398
1591.19487,0.98707,0.97283,0.52714,0.95223,0.9865,0.4476,0.92241,0.9843,0.88918,0.98329,0.9829
1589.15488,0.98709,0.97103,0.51222,0.95034,0.98583,0.42894,0.9184,0.9835,0.8857,0.98159,0.9818
1587.11489,0.98737,0.96907,0.49718,0.94852,0.98515,0.41074,0.9145,0.98271,0.88244,0.97981,0.98072
1585.07489,0.98807,0.96708,0.48285,0.94681,0.98448,0.39338,0.91072,0.98194,0.87938,0.97797,0.97968
1583.0349,0.98877,0.96525,0.47029,0.94523,0.98385,0.37746,0.90704,0.98118,0.87644,0.97604,0.97869
1580.99491,0.98889,0.96365,0.45902,0.94375,0.98323,0.3628,0.90341,0.98043,0.87358,0.974,0.97772
1578.95491,0.98887,0.96222,0.44794,0.94232,0.98258,0.34869,0.89977,0.97965,0.87079,0.97182,0.97672
1576.91492,0.98896,0.96092,0.43686,0.94085,0.98187,0.33494,0.89604,0.97881,0.86803,0.96945,0.97561
1574.87493,0.98915,0.95975,0.42596,0.9393,0.98107,0.32151,0.89217,0.97787,0.86532,0.96687,0.97432
1572.83493,0.98933,0.95865,0.41528,0.93763,0.98015,0.30843,0.88817,0.97684,0.86266,0.96406,0.97281
1570.79494,0.98949,0.95758,0.40466,0.93582,0.97909,0.29565,0.88403,0.9757,0.86004,0.96098,0.97105
1568.75495,0.98978,0.95649,0.39413,0.93382,0.97787,0.28309,0.87972,0.97443,0.85751,0.95768,0.96901
1566.71495,0.99031,0.95535,0.3841,0.93164,0.97649,0.27063,0.87532,0.97305,0.85514,0.95419,0.96669
1564.67496,0.99092,0.95419,0.37493,0.92934,0.97497,0.25822,0.8709,0.97159,0.85297,0.95057,0.96413
1562.63497,0.99095,0.95303,0.36592,0.92693,0.97332,0.24619,0.86654,0.97006,0.85102,0.94686,0.96135
1560.59497,0.99058,0.95181,0.35652,0.92443,0.97155,0.23489,0.86228,0.96849,0.84932,0.94313,0.95839
1558.55498,0.99019,0.9505,0.34714,0.92187,0.96969,0.22441,0.85819,0.96689,0.84792,0.93947,0.95528
1556.51499,0.98958,0.94912,0.33829,0.91931,0.9678,0.21501,0.85441,0.96532,0.84688,0.93603,0.95214
1554.47499,0.98885,0.94768,0.33028,0.91688,0.96593,0.20718,0.85108,0.96385,0.84621,0.93292,0.94906
1552.435,0.98821,0.94622,0.32344,0.91464,0.96414,0.2013,0.84833,0.96254,0.84592,0.93025,0.94616
1550.39501,0.98744,0.94476,0.3177,0.91265,0.96249,0.19745,0.84622,0.9614,0.84598,0.9281,0.94352
1548.35501,0.98686,0.94327,0.31306,0.91096,0.961,0.19544,0.8448,0.96049,0.84633,0.92653,0.94123
1546.31502,0.9867,0.94182,0.31027,0.90961,0.95974,0.19541,0.84406,0.95981,0.84689,0.92558,0.93935
1544.27502,0.98641,0.94045,0.3093,0.90863,0.95872,0.19745,0.844,0.95937,0.84757,0.92528,0.93796
1542.23503,0.98617,0.93917,0.30942,0.90805,0.95801,0.201,0.84458,0.95921,0.84832,0.92569,0.93714
1540.19504,0.98626,0.93798,0.31042,0.90793,0.95766,0.20566,0.84577,0.95933,0.84907,0.92683,0.93696
1538.15504,0.98658,0.93691,0.31231,0.90834,0.95771,0.21121,0.84752,0.95974,0.84979,0.92871,0.93749
1536.11505,0.98713,0.93605,0.31524,0.90926,0.95818,0.21743,0.84974,0.96045,0.8504,0.93125,0.93873
1534.07506,0.98768,0.93541,0.31909,0.91061,0.95902,0.22405,0.85227,0.96139,0.85079,0.93432,0.94061
1532.03506,0.98828,0.93486,0.32314,0.91225,0.96014,0.23037,0.85493,0.96251,0.85095,0.93777,0.94296
1529.99507,0.989,0.93431,0.32688,0.91402,0.96144,0.23582,0.85754,0.96372,0.85083,0.94141,0.94563
1527.95508,0.98964,0.93388,0.32969,0.9158,0.96284,0.24005,0.85994,0.96497,0.85038,0.94506,0.94847
1525.91508,0.99044,0.93366,0.33138,0.91748,0.96428,0.24275,0.862,0.96618,0.84959,0.94858,0.95135
1523.87509,0.99153,0.93364,0.33222,0.919,0.96568,0.24375,0.86361,0.96731,0.84848,0.95182,0.95415
1521.8351,0.99285,0.93383,0.33267,0.92027,0.96699,0.24296,0.86467,0.96832,0.84706,0.95467,0.95676
1519.7951,0.99406,0.93427,0.33289,0.92127,0.96818,0.24046,0.86515,0.96918,0.84543,0.95708,0.95912
1517.75511,0.99501,0.93504,0.33263,0.92201,0.96925,0.2364,0.86505,0.96992,0.84368,0.95899,0.96119
1515.71512,0.99574,0.93619,0.33161,0.92251,0.97019,0.23103,0.86441,0.97053,0.84186,0.96036,0.96296
1513.67512,0.99602,0.93763,0.32969,0.92278,0.97099,0.22485,0.86325,0.97103,0.84004,0.96119,0.9644
1511.63513,0.99616,0.93931,0.3273,0.92284,0.97164,0.21833,0.86163,0.9714,0.8383,0.96152,0.9655
1509.59514,0.99624,0.94129,0.32489,0.92274,0.97216,0.21186,0.85961,0.97165,0.83672,0.96139,0.9663
1507.55514,0.99612,0.94364,0.32254,0.92254,0.97257,0.20601,0.85731,0.97181,0.83538,0.96087,0.9668
1505.51515,0.99607,0.94634,0.32037,0.92227,0.97286,0.20117,0.85484,0.97188,0.83438,0.96007,0.96705
1503.47516,0.99618,0.94939,0.31871,0.92201,0.97305,0.19752,0.85234,0.97185,0.8338,0.95906,0.96705
1501.43516,0.99641,0.95271,0.31781,0.92182,0.97315,0.1952,0.84994,0.97174,0.83366,0.95792,0.96686
1499.39517,0.99724,0.95623,0.3179,0.92172,0.97316,0.19422,0.84774,0.97155,0.83397,0.95673,0.96652
1497.35518,0.99882,0.95983,0.31916,0.92175,0.97308,0.19452,0.84581,0.97128,0.83474,0.95557,0.96606
1495.31518,1.00007,0.96333,0.32092,0.92195,0.97294,0.19614,0.84425,0.97094,0.836,0.95458,0.96553
1493.27519,1.0004,0.96648,0.32239,0.92237,0.97276,0.19898,0.84316,0.97056,0.83773,0.95384,0.96499
1491.2352,0.99999,0.96914,0.32364,0.92302,0.97255,0.20295,0.84259,0.97015,0.83988,0.95337,0.96447
1489.1952,0.99894,0.97124,0.32496,0.92387,0.97229,0.20799,0.84254,0.96971,0.84239,0.95319,0.96398
1487.15521,0.99698,0.97274,0.32647,0.92488,0.97197,0.21403,0.84302,0.96922,0.84517,0.95329,0.96349
1485.11522,0.99399,0.97361,0.32835,0.92597,0.97157,0.22093,0.84397,0.96868,0.84813,0.95362,0.96297
1483.07522,0.98993,0.97391,0.33094,0.92708,0.97105,0.22846,0.84533,0.96809,0.85116,0.95413,0.96239
1481.03523,0.98448,0.97376,0.33376,0.92817,0.97043,0.23628,0.84705,0.96746,0.85415,0.95477,0.96175
1478.99524,0.97844,0.97328,0.3355,0.9292,0.96973,0.24363,0.84903,0.96679,0.85698,0.95549,0.96106
1476.95524,0.97279,0.97246,0.33634,0.93015,0.96896,0.25012,0.85119,0.96612,0.85957,0.95625,0.96033
1474.91525,0.9676,0.97131,0.33688,0.93101,0.96816,0.25561,0.85345,0.96546,0.86183,0.957,0.95959
1472.87525,0.96266,0.96996,0.33723,0.93178,0.96737,0.25993,0.85573,0.96487,0.86373,0.95772,0.95887
1470.83526,0.95801,0.9685,0.337,0.9325,0.96667,0.26292,0.85799,0.96442,0.86524,0.95841,0.95825
1468.79527,0.9541,0.96697,0.33606,0.93321,0.96612,0.26456,0.86018,0.96416,0.86629,0.95903,0.95779
1466.75527,0.95111,0.96537,0.33478,0.93392,0.96573,0.26496,0.86223,0.96409,0.86687,0.95954,0.9575
1464.71528,0.94877,0.96374,0.33336,0.93466,0.96551,0.26454,0.86411,0.96421,0.86702,0.95996,0.9574
1462.67529,0.94719,0.9622,0.33166,0.93545,0.9655,0.26372,0.8658,0.9645,0.8668,0.96032,0.95752
1460.63529,0.94661,0.96084,0.32982,0.93631,0.9657,0.26279,0.86731,0.96498,0.86629,0.9606,0.95784
1458.5953,0.94689,0.95961,0.32827,0.93726,0.96609,0.26229,0.86864,0.96561,0.8656,0.96082,0.95835
1456.55531,0.94796,0.9584,0.32737,0.93831,0.96664,0.26267,0.86986,0.96637,0.86488,0.96104,0.95903
1454.51531,0.9498,0.9572,0.32737,0.93951,0.96735,0.26415,0.87107,0.96724,0.86427,0.9613,0.95988
1452.47532,0.95223,0.95597,0.32849,0.94086,0.96818,0.26691,0.87232,0.96819,0.86387,0.96158,0.96086
1450.43533,0.95494,0.95465,0.33094,0.94235,0.96909,0.27108,0.87366,0.9692,0.86376,0.96192,0.96193
1448.39533,0.95715,0.95316,0.33461,0.94395,0.97004,0.27679,0.87512,0.97022,0.86404,0.96235,0.96306
1446.35534,0.95805,0.9514,0.33904,0.94567,0.971,0.28418,0.87677,0.97122,0.86478,0.9629,0.96422
1444.31535,0.95813,0.94939,0.34444,0.9475,0.97193,0.29316,0.87864,0.97218,0.866,0.96357,0.96538
1442.27535,0.95799,0.94724,0.35137,0.9494,0.97282,0.30366,0.88075,0.97309,0.86769,0.96437,0.96652
1440.23536,0.95736,0.945,0.35963,0.95135,0.97364,0.31555,0.8831,0.97391,0.86984,0.96528,0.96761
1438.19537,0.95611,0.94274,0.36873,0.95332,0.97438,0.32847,0.88568,0.97464,0.87238,0.96627,0.96863
1436.15537,0.95461,0.94058,0.37868,0.95524,0.97503,0.34196,0.88841,0.97527,0.87522,0.96731,0.96955
1434.11538,0.95289,0.93867,0.38972,0.95707,0.97557,0.35573,0.89124,0.97581,0.87827,0.96836,0.97038
1432.07539,0.95075,0.93706,0.40128,0.95877,0.97604,0.36931,0.89408,0.97625,0.8814,0.96937,0.97109
1430.03539,0.94855,0.93576,0.41223,0.9603,0.97641,0.3819,0.89685,0.97659,0.8845,0.97028,0.97169
1427.9954,0.94664,0.9348,0.42236,0.96161,0.97671,0.39293,0.89945,0.97686,0.88743,0.97106,0.97216
1425.95541,0.94506,0.93421,0.43182,0.96269,0.97693,0.40204,0.90178,0.97704,0.89007,0.97165,0.97251
1423.91541,0.9439,0.93401,0.44053,0.96353,0.97711,0.40894,0.90378,0.97718,0.8923,0.97203,0.97275
1421.87542,0.94322,0.93415,0.44819,0.96414,0.97725,0.41355,0.90539,0.97726,0.89404,0.97216,0.97289
1419.83543,0.94319,0.93455,0.45457,0.96451,0.97737,0.41585,0.90656,0.97731,0.89519,0.97203,0.97294
1417.79543,0.94381,0.93513,0.45953,0.96466,0.97746,0.41594,0.90727,0.97731,0.89574,0.97165,0.9729
1415.75544,0.94511,0.93584,0.463,0.96463,0.97756,0.4139,0.90753,0.9773,0.89569,0.97104,0.97279
1413.71545,0.94718,0.93664,0.46524,0.96443,0.97766,0.40992,0.90735,0.97728,0.89504,0.9702,0.97265
1411.67545,0.9497,0.93746,0.46656,0.96408,0.97777,0.4045,0.90673,0.97727,0.89377,0.96911,0.97248
1409.63546,0.95231,0.93818,0.46691,0.9636,0.97789,0.39819,0.90572,0.97726,0.89195,0.96783,0.97226
1407.59547,0.95512,0.9388,0.46626,0.96302,0.97803,0.39101,0.90437,0.97727,0.88967,0.9664,0.97204
1405.55547,0.95797,0.93937,0.46472,0.96239,0.97819,0.38302,0.90275,0.97731,0.887,0.96486,0.97182
1403.51548,0.96064,0.93991,0.4624,0.96173,0.97838,0.37445,0.90093,0.97736,0.884,0.96324,0.97161
1401.47548,0.96324,0.94043,0.4594,0.96106,0.97857,0.36542,0.89895,0.97742,0.88073,0.96159,0.97142
1399.43549,0.96585,0.94093,0.45592,0.96042,0.97878,0.35603,0.89685,0.97749,0.87727,0.95995,0.97125
1397.3955,0.96845,0.94144,0.45201,0.95982,0.97901,0.34637,0.8947,0.97756,0.8737,0.95838,0.97113
1395.3555,0.97109,0.94195,0.44747,0.95928,0.97927,0.33636,0.89254,0.97764,0.87008,0.95692,0.97106
1393.31551,0.9737,0.94244,0.44205,0.95879,0.97953,0.32604,0.89039,0.97772,0.86648,0.95561,0.97104
1391.27552,0.97626,0.94289,0.43557,0.95832,0.9798,0.3154,0.88826,0.97779,0.86294,0.95443,0.97104
1389.23552,0.97878,0.94335,0.4283,0.95784,0.98006,0.30444,0.88613,0.97784,0.85949,0.95338,0.97104
1387.19553,0.98092,0.94384,0.42066,0.95731,0.9803,0.29331,0.88399,0.97786,0.85618,0.95247,0.97104
1385.15554,0.9823,0.94434,0.41272,0.95674,0.98051,0.28215,0.88183,0.97784,0.85308,0.95173,0.97102
1383.11554,0.983,0.94481,0.40438,0.95611,0.9807,0.271,0.87967,0.97779,0.85019,0.95114,0.97098
1381.07555,0.98324,0.94526,0.39568,0.9554,0.98084,0.25997,0.87748,0.97767,0.84755,0.9507,0.97089
1379.03556,0.98313,0.94568,0.38678,0.9546,0.98091,0.24917,0.87526,0.97748,0.84516,0.95039,0.97074
1376.99556,0.98286,0.9461,0.37792,0.95371,0.98091,0.23877,0.87299,0.97722,0.84306,0.95021,0.97052
1374.95557,0.9825,0.94652,0.3695,0.95275,0.98083,0.2291,0.8707,0.97689,0.84126,0.95016,0.97024
1372.91558,0.98195,0.94693,0.36177,0.95172,0.98068,0.22051,0.86841,0.97651,0.83983,0.95026,0.96991
1370.87558,0.98123,0.94731,0.35481,0.95065,0.98045,0.21327,0.86616,0.97607,0.8388,0.9505,0.96953
1368.83559,0.98036,0.94767,0.34865,0.94957,0.98014,0.20767,0.86401,0.97561,0.83819,0.95086,0.96913
1366.7956,0.9795,0.94805,0.34355,0.94851,0.97976,0.20394,0.86198,0.97513,0.83803,0.95135,0.96871
1364.7556,0.97875,0.94848,0.34004,0.94747,0.97931,0.20228,0.86009,0.97463,0.83831,0.95192,0.96828
1362.71561,0.97793,0.94891,0.33829,0.94649,0.97879,0.20293,0.85837,0.97414,0.83906,0.95257,0.96786
1360.67562,0.9771,0.94927,0.33799,0.94559,0.97823,0.20609,0.85688,0.97368,0.84028,0.95333,0.96747
1358.63562,0.97662,0.94959,0.33906,0.94481,0.97765,0.21185,0.85568,0.97328,0.84196,0.95416,0.96715
1356.59563,0.97651,0.94992,0.34169,0.94418,0.97707,0.22029,0.85477,0.97295,0.84404,0.95506,0.96692
1354.55564,0.97651,0.95027,0.34598,0.94369,0.97651,0.23135,0.85418,0.97269,0.84649,0.95601,0.96678
1352.51564,0.97637,0.95064,0.35188,0.94337,0.97597,0.24481,0.85391,0.97252,0.84924,0.95698,0.96675
1350.47565,0.97599,0.95103,0.3593,0.94321,0.97548,0.26037,0.85396,0.97243,0.85223,0.95796,0.96683
1348.43566,0.97544,0.95141,0.36791,0.94321,0.97502,0.27751,0.8543,0.97242,0.85539,0.95894,0.96701
1346.39566,0.97501,0.95181,0.37738,0.94336,0.97462,0.29559,0.85493,0.9725,0.85866,0.9599,0.96727
1344.35567,0.97498,0.95221,0.38764,0.94365,0.97427,0.31404,0.85581,0.97264,0.86196,0.9608,0.9676
1342.31568,0.9754,0.95263,0.39856,0.94404,0.97398,0.33236,0.85691,0.97284,0.86522,0.96163,0.96799
1340.27568,0.97636,0.95304,0.40997,0.94455,0.97376,0.35008,0.85818,0.9731,0.86838,0.96238,0.96842
1338.23569,0.97765,0.95344,0.42167,0.94517,0.97362,0.36689,0.8596,0.97341,0.87142,0.96309,0.96889
1336.1957,0.97881,0.95379,0.43335,0.94591,0.97356,0.38265,0.86117,0.97376,0.87429,0.96378,0.9694
1334.1557,0.97952,0.9541,0.44485,0.94677,0.97358,0.39734,0.86284,0.97415,0.87694,0.96441,0.96992
1332.11571,0.97957,0.95439,0.45634,0.94772,0.97365,0.41105,0.86459,0.97453,0.87933,0.96501,0.97044
1330.07571,0.97885,0.95469,0.46799,0.94874,0.97377,0.42392,0.86638,0.97491,0.88145,0.96556,0.97093
1328.03572,0.97753,0.955,0.47983,0.94984,0.97391,0.43612,0.86819,0.97526,0.88332,0.9661,0.97139
1325.99573,0.97589,0.9553,0.49187,0.951,0.97408,0.44778,0.87,0.97558,0.88497,0.96662,0.9718
1323.95573,0.97412,0.95562,0.50408,0.95222,0.97425,0.45897,0.87182,0.97584,0.88642,0.96714,0.97216
1321.91574,0.97212,0.95594,0.51634,0.95348,0.97441,0.46974,0.87363,0.97605,0.88771,0.96765,0.97243
1319.87575,0.96965,0.95626,0.5285,0.95476,0.97454,0.48007,0.87543,0.97619,0.88887,0.96816,0.97263
1317.83575,0.96654,0.95658,0.54037,0.95607,0.97464,0.48989,0.87721,0.97628,0.88995,0.96867,0.97275
1315.79576,0.96276,0.95688,0.55179,0.95738,0.97472,0.49915,0.87896,0.97633,0.89098,0.96918,0.97281
1313.75577,0.95844,0.95711,0.56251,0.9587,0.97479,0.50802,0.88069,0.97637,0.89196,0.96969,0.97283
1311.71577,0.95382,0.95731,0.57239,0.96,0.97487,0.51671,0.8824,0.97641,0.89292,0.97018,0.97284
1309.67578,0.94911,0.95751,0.58144,0.96129,0.97494,0.52524,0.88406,0.97646,0.89384,0.97065,0.97285
1307.63579,0.94445,0.95773,0.58978,0.96252,0.97501,0.5336,0.88566,0.97652,0.89472,0.97106,0.97286
1305.59579,0.94004,0.95798,0.5975,0.96369,0.97508,0.54183,0.88719,0.97659,0.89559,0.97142,0.97286
1303.5558,0.93615,0.95823,0.6047,0.9648,0.97514,0.54989,0.88864,0.97667,0.89645,0.97171,0.97288
1301.51581,0.93294,0.95848,0.61143,0.96584,0.97521,0.5577,0.89002,0.97678,0.89734,0.97195,0.9729
1299.47581,0.93052,0.95874,0.61771,0.96681,0.97529,0.5651,0.89133,0.97691,0.89826,0.97213,0.97295
1297.43582,0.92907,0.95901,0.62359,0.96773,0.9754,0.57194,0.89259,0.97708,0.89924,0.97227,0.97304
1295.39583,0.92874,0.9593,0.6291,0.96859,0.97554,0.57817,0.89382,0.97731,0.90029,0.97238,0.97319
1293.35583,0.92929,0.95958,0.63428,0.9694,0.97572,0.58391,0.89504,0.9776,0.90142,0.97248,0.97341
1291.31584,0.9303,0.95986,0.6392,0.97018,0.97596,0.58941,0.89626,0.97795,0.90264,0.97261,0.97371
1289.27585,0.93144,0.96013,0.64406,0.97094,0.97625,0.59499,0.8975,0.97836,0.90395,0.97277,0.97409
1287.23585,0.93268,0.9604,0.64902,0.97167,0.97658,0.60099,0.89881,0.97883,0.90535,0.97299,0.97455
1285.19586,0.9342,0.96068,0.65424,0.97239,0.97694,0.60768,0.90018,0.97932,0.90683,0.97327,0.97506
1283.15587,0.93611,0.96098,0.65982,0.97309,0.97732,0.61513,0.90163,0.97983,0.90837,0.97363,0.97561
1281.11587,0.93832,0.9613,0.66577,0.97378,0.9777,0.62328,0.90319,0.98034,0.90997,0.97407,0.97617
1279.07588,0.94085,0.96163,0.67205,0.97446,0.97807,0.63194,0.90488,0.98083,0.91164,0.97462,0.97674
1277.03589,0.94383,0.96196,0.67854,0.97513,0.97844,0.64087,0.90671,0.9813,0.91337,0.97526,0.97729
1274.99589,0.94716,0.96227,0.68507,0.97579,0.97879,0.64982,0.90869,0.98175,0.91515,0.976,0.97783
1272.9559,0.95028,0.96256,0.69146,0.97645,0.97913,0.6586,0.91083,0.98218,0.91698,0.97681,0.97834
1270.91591,0.95261,0.96283,0.69753,0.97711,0.97947,0.66704,0.91312,0.98259,0.91886,0.97768,0.97883
1268.87591,0.95407,0.9631,0.70319,0.97778,0.9798,0.67507,0.91557,0.98298,0.92078,0.9786,0.9793
1266.83592,0.95505,0.96337,0.70846,0.97844,0.98013,0.68273,0.91814,0.98336,0.92273,0.97955,0.97975
1264.79593,0.95583,0.96363,0.7135,0.97911,0.98045,0.6902,0.92081,0.98371,0.92472,0.98049,0.98016
1262.75593,0.95638,0.96387,0.71852,0.97977,0.98075,0.69775,0.92356,0.98403,0.92674,0.9814,0.98053
1260.71594,0.95674,0.96409,0.72379,0.98043,0.98102,0.70569,0.92635,0.98431,0.92882,0.98226,0.98083
1258.67594,0.95717,0.9643,0.72962,0.98108,0.98127,0.71426,0.92916,0.98453,0.93099,0.98305,0.98107
1256.63595,0.95796,0.96451,0.73625,0.98174,0.9815,0.72367,0.93198,0.9847,0.93328,0.98376,0.98125
1254.59596,0.95921,0.96472,0.74385,0.9824,0.98171,0.73405,0.93477,0.98484,0.9357,0.98439,0.98137
1252.55596,0.96069,0.96493,0.75253,0.98308,0.9819,0.74548,0.93753,0.98495,0.93827,0.98494,0.98144
1250.51597,0.96203,0.96514,0.76232,0.98376,0.98209,0.75791,0.94021,0.98503,0.94097,0.98539,0.98148
1248.47598,0.96297,0.96536,0.77321,0.98445,0.98228,0.77125,0.9428,0.9851,0.9438,0.98575,0.98149
1246.43598,0.96339,0.96558,0.78507,0.98512,0.98248,0.78536,0.94525,0.98516,0.94671,0.98601,0.98149
1244.39599,0.96321,0.96581,0.79773,0.98577,0.98266,0.80004,0.94752,0.98521,0.94966,0.98616,0.98147
1242.356,0.96251,0.96605,0.81099,0.98638,0.98284,0.81501,0.94958,0.98524,0.95257,0.98623,0.98143
1240.316,0.96167,0.9663,0.8246,0.98695,0.98301,0.82994,0.95139,0.98523,0.95536,0.98619,0.98136
1238.27601,0.96106,0.96657,0.83823,0.98745,0.98314,0.84441,0.95292,0.98518,0.95793,0.98606,0.98125
1236.23602,0.96081,0.96686,0.85149,0.98787,0.98323,0.85787,0.95414,0.98508,0.96018,0.98584,0.98109
1234.19602,0.96089,0.96718,0.86401,0.98821,0.98329,0.86974,0.95503,0.98492,0.962,0.98553,0.98087
1232.15603,0.96121,0.96751,0.87537,0.98846,0.98329,0.87942,0.95557,0.9847,0.96332,0.98513,0.98061
1230.11604,0.96163,0.96785,0.8852,0.98862,0.98326,0.88636,0.95574,0.98444,0.96408,0.98463,0.98029
1228.07604,0.96198,0.9682,0.89316,0.98868,0.98319,0.89015,0.95554,0.98415,0.96424,0.98405,0.97994
1226.03605,0.96198,0.96855,0.89897,0.98865,0.98309,0.89049,0.95497,0.98383,0.96379,0.98338,0.97957
1223.99606,0.96138,0.96891,0.90246,0.98854,0.98298,0.88724,0.95405,0.98349,0.96272,0.98263,0.97918
1221.95606,0.96029,0.96926,0.90359,0.98833,0.98284,0.88048,0.95278,0.98314,0.96107,0.9818,0.97878
1219.91607,0.95917,0.96959,0.90245,0.98805,0.98269,0.87051,0.9512,0.98277,0.95887,0.98091,0.97837
1217.87608,0.95842,0.96984,0.89924,0.98769,0.9825,0.85785,0.94935,0.98238,0.95618,0.97997,0.97794
1215.83608,0.95815,0.97002,0.89422,0.98727,0.98229,0.84316,0.94727,0.98197,0.95305,0.97899,0.9775
1213.79609,0.95835,0.97011,0.88768,0.9868,0.98206,0.82711,0.94501,0.98154,0.94957,0.97802,0.97704
1211.7561,0.95889,0.97011,0.87985,0.9863,0.9818,0.81028,0.94264,0.9811,0.94586,0.97706,0.97658
1209.7161,0.95955,0.97002,0.87096,0.98577,0.98154,0.79315,0.94022,0.98067,0.942,0.97616,0.97613
1207.67611,0.9602,0.96983,0.86116,0.98522,0.98128,0.77609,0.93782,0.98028,0.93812,0.97534,0.97572
1205.63612,0.9608,0.96953,0.85058,0.98466,0.98105,0.75932,0.93549,0.97992,0.93431,0.97461,0.97535
1203.59612,0.96119,0.96916,0.83937,0.98409,0.98084,0.74301,0.9333,0.97963,0.93068,0.97401,0.97505
1201.55613,0.9612,0.96874,0.82769,0.9835,0.98067,0.72734,0.93128,0.97941,0.92731,0.97355,0.97483
1199.51614,0.96093,0.9683,0.81575,0.98291,0.98053,0.71247,0.92947,0.97926,0.92427,0.97324,0.97469
